Frecuencias de nombres

Nombres por provincia y década de nacimiento

Provincia: Valencia/València
Década de nacimiento: Años 2010
Nº	Nombre	Total	Por mil ‰
966	KENDRA	5	0,047
967	KEYRA	5	0,047
968	LANA	5	0,047
969	LARISSA	5	0,047
970	LILY	5	0,047
971	LLARA	5	0,047
972	LLUCIA	5	0,047
973	LOREA	5	0,047
974	LUCIA CARMEN	5	0,047
975	LUZIA	5	0,047
976	LYS	5	0,047
977	MAHA	5	0,047
978	MAHNOOR	5	0,047
979	MAICA	5	0,047
980	MARIA ALEGRIA	5	0,047
981	MARIA ESTHER	5	0,047
982	MARIA INES	5	0,047
983	MARIA LUZ	5	0,047
984	MARIA PAULA	5	0,047
985	MARIA ROSA	5	0,047
986	MARIA ROSARIO	5	0,047
987	MARTA MARIA	5	0,047
988	MARUA	5	0,047
989	MAY	5	0,047
990	MAYKA	5	0,047
991	MERYEM	5	0,047
992	MILANA	5	0,047
993	MIREN	5	0,047
994	MORGANA	5	0,047
995	NADIN	5	0,047
996	NADYA	5	0,047
997	NAIROBI	5	0,047
998	NANCY	5	0,047
999	NATALIA IOANA	5	0,047
1000	NATALIE	5	0,047
1001	NEDA	5	0,047
1002	NESRINE	5	0,047
1003	NIKOL	5	0,047
1004	QUERALT	5	0,047
1005	RABAB	5	0,047
1006	ROAYA	5	0,047
1007	ROMAISA	5	0,047
1008	RUOXI	5	0,047
1009	SAIDA	5	0,047
1010	SAMAR	5	0,047
1011	SAMAYRA	5	0,047
1012	SELVA	5	0,047
1013	SHARA	5	0,047
1014	SHAYLA	5	0,047
1015	SIARA	5	0,047
1016	SIMRAN	5	0,047
1017	SOFIA ALEJANDRA	5	0,047
1018	SOFIA IOANA	5	0,047
1019	SURI	5	0,047
1020	TABITA	5	0,047
1021	VERA MARIA	5	0,047
1022	VICTORIA MARIA	5	0,047
1023	VIDA	5	0,047
1024	WISAL	5	0,047
1025	XESCA	5	0,047
1026	XIMENA	5	0,047
1027	XINYUE	5	0,047
1028	YAMILA	5	0,047
1029	YAMIRA	5	0,047
1030	YANET	5	0,047
1031	YUXIN	5	0,047

NOTAS
0) Sólo se muestran los nombres cuya frecuencia es mayor o igual a 20 para el total nacional. Para las provincias/décadas seleccionadas se exige además una frecuencia de al menos 5. Por esta razón, la frecuencia total para algunos nombres puede no ser igual a la suma de las provincias o décadas que se muestran.  
1) Datos procedentes del Censo anual de población a fecha 01/01/2024
2) (*) Edad media de las personas que tienen ese nombre a nivel nacional.
