Frecuencias de nombres

Nombres por provincia y década de nacimiento

Provincia: Valencia/València
Década de nacimiento: Años 50
Nº	Nombre	Total	Por mil ‰
782	JULIO SALVADOR	6	0,067
783	LUIS JOAQUIN	6	0,067
784	MARIA DOLORES	6	0,067
785	MIGUEL ANDRES	6	0,067
786	MIGUEL FERNANDO	6	0,067
787	MIGUEL JESUS	6	0,067
788	MIGUEL TOMAS	6	0,067
789	PERE LLUIS	6	0,067
790	RAFAEL ANDRES	6	0,067
791	RAFAEL EMILIO	6	0,067
792	RAFAEL IGNACIO	6	0,067
793	RAFAEL JAVIER	6	0,067
794	RAFAEL SALVADOR	6	0,067
795	RAFAEL TOMAS	6	0,067
796	RAMON ANGEL	6	0,067
797	RAMON LUIS	6	0,067
798	SALVADOR FERNANDO	6	0,067
799	SALVADOR JAVIER	6	0,067
800	SIXTO	6	0,067
801	TELESFORO	6	0,067
802	TOMAS JOSE	6	0,067
803	URBANO	6	0,067
804	VICENTE ALEJANDRO	6	0,067
805	VICENTE SEBASTIAN	6	0,067
806	VICTOR ANTONIO	6	0,067
807	ABDON	5	0,056
808	ADOLFO JOSE	5	0,056
809	ALEJANDRO JOSE	5	0,056
810	ALEJO	5	0,056
811	ALFONS	5	0,056
812	ALFONSO MIGUEL	5	0,056
813	ALFREDO MANUEL	5	0,056
814	ALFREDO RAFAEL	5	0,056
815	AMANDO	5	0,056
816	ANDRES FRANCISCO	5	0,056
817	ANDRES MIGUEL	5	0,056
818	ANDREU	5	0,056
819	ANGEL CUSTODIO	5	0,056
820	ANGEL JUAN	5	0,056
821	ANTONIO AGUSTIN	5	0,056
822	ANTONIO FELIPE	5	0,056
823	ANTONIO JULIAN	5	0,056
824	ANTONIO MARIA	5	0,056
825	ANTONIO PADUA	5	0,056
826	ANTONIO PASCUAL	5	0,056
827	AQUILINO	5	0,056
828	BERNARDO LUIS	5	0,056
829	BERNARDO VICENTE	5	0,056
830	BUENAVENTURA	5	0,056
831	CARLOS FEDERICO	5	0,056
832	CARLOS FERNANDO	5	0,056
833	CARLOS JUAN	5	0,056
834	CARLOS SALVADOR	5	0,056
835	CASTO	5	0,056
836	CIRILO	5	0,056
837	DANIEL JOSE	5	0,056
838	DIEGO VICENTE	5	0,056
839	DOMENEC	5	0,056
840	DONATO	5	0,056
841	EDUARDO LUIS	5	0,056
842	EDUARDO MIGUEL	5	0,056
843	EFREN	5	0,056
844	ENRIQUE ANGEL	5	0,056
845	EVELIO	5	0,056
846	FELIX JOSE	5	0,056
847	FRANCISCO DAMIAN	5	0,056
848	FRANCISCO JULIAN	5	0,056
849	FRANCISCO RICARDO	5	0,056
850	GUZMAN	5	0,056
851	HERNAN	5	0,056
852	IGNACIO MARIA	5	0,056
853	JAVIER ANTONIO	5	0,056
854	JAVIER JESUS	5	0,056
855	JAVIER RAMON	5	0,056
856	JESUS JOAQUIN	5	0,056
857	JOAN ANDREU	5	0,056
858	JOAN BAPTISTE	5	0,056
859	JOAN SALVADOR	5	0,056
860	JOAQUIN ANDRES	5	0,056
861	JORGE FRANCISCO	5	0,056
862	JOSE BAUTISTA	5	0,056
863	JOSE BENITO	5	0,056
864	JOSE CIPRIANO	5	0,056
865	JOSE CLEMENTE	5	0,056
866	JOSE ELISEO	5	0,056
867	JOSE ISIDRO	5	0,056
868	JOSE JACINTO	5	0,056
869	JOSE VALENTIN	5	0,056
870	JOSEP JOAQUIM	5	0,056
871	JOSEP PASQUAL	5	0,056
872	JUAN DIEGO	5	0,056
873	JUAN EDUARDO	5	0,056
874	JUAN ELIAS	5	0,056
875	JUAN EUGENIO	5	0,056
876	JUAN FELIPE	5	0,056
877	JUAN JAIME	5	0,056
878	JUAN MATA	5	0,056
879	JULIAN ANTONIO	5	0,056
880	JULIAN MIGUEL	5	0,056
881	JULIO RAMON	5	0,056
882	LUIS CESAR	5	0,056
883	LUIS SANTIAGO	5	0,056
884	LUIS TOMAS	5	0,056
885	MANEL	5	0,056
886	MANUEL JOAQUIN	5	0,056
887	MANUEL JULIAN	5	0,056
888	MARIA PILAR	5	0,056
889	MARIO JOSE	5	0,056
890	MAXIMILIANO	5	0,056
891	MIGUEL ALEJANDRO	5	0,056
892	MIGUEL ALFONSO	5	0,056
893	OVIDIO	5	0,056
894	PABLO JOSE	5	0,056
895	PASCUAL MIGUEL	5	0,056
896	PEDRO ALFONSO	5	0,056
897	PEDRO JAVIER	5	0,056
898	PEDRO SALVADOR	5	0,056
899	PRUDENCIO	5	0,056
900	RAFAEL PASCUAL	5	0,056
901	RAFAEL RICARDO	5	0,056
902	RAMON JESUS	5	0,056
903	RAMON JUAN	5	0,056
904	RAMON PASCUAL	5	0,056
905	RICARDO MANUEL	5	0,056
906	RICARDO RAMON	5	0,056
907	ROSENDO JOSE	5	0,056
908	SALVADOR ENRIQUE	5	0,056
909	SALVADOR JESUS	5	0,056
910	SALVADOR LUIS	5	0,056
911	SANTIAGO ANTONIO	5	0,056
912	SANTIAGO VICENTE	5	0,056
913	SECUNDINO	5	0,056
914	SERVANDO	5	0,056
915	SILVERIO	5	0,056
916	SILVESTRE	5	0,056
917	VENANCIO	5	0,056
918	VENTURA	5	0,056
919	VICENT FRANCESC	5	0,056
920	VICENT JOAN	5	0,056
921	VICENT MANUEL	5	0,056
922	VICENT RAMON	5	0,056
923	VICENTE CRISTOBAL	5	0,056
924	VICENTE ERNESTO	5	0,056
925	VICENTE JULIO	5	0,056
926	VICENTE PABLO	5	0,056

NOTAS
0) Sólo se muestran los nombres cuya frecuencia es mayor o igual a 20 para el total nacional. Para las provincias/décadas seleccionadas se exige además una frecuencia de al menos 5. Por esta razón, la frecuencia total para algunos nombres puede no ser igual a la suma de las provincias o décadas que se muestran.  
1) Datos procedentes del Censo anual de población a fecha 01/01/2024
2) (*) Edad media de las personas que tienen ese nombre a nivel nacional.
