Frecuencias de nombres

Nombres por provincia y década de nacimiento

Provincia: Valencia/València
Década de nacimiento: Años 80
Nº	Nombre	Total	Por mil ‰
814	MIGUEL IGNACIO	6	0,046
815	MIGUEL JUAN	6	0,046
816	MIGUEL SALVADOR	6	0,046
817	NESTOR JOSE	6	0,046
818	OSCAR ANTONIO	6	0,046
819	PAOLO	6	0,046
820	PEDRO DAVID	6	0,046
821	PEDRO MARIA	6	0,046
822	PRUDENCIO	6	0,046
823	RAFAEL DAVID	6	0,046
824	RAFAEL JESUS	6	0,046
825	RAMON MANUEL	6	0,046
826	REYES	6	0,046
827	RICARDO ANTONIO	6	0,046
828	ROMUALDO	6	0,046
829	RUBEN ANTONIO	6	0,046
830	RUBEN JESUS	6	0,046
831	SALVADOR JUAN	6	0,046
832	SANTIAGO ANTONIO	6	0,046
833	SERGIO JAVIER	6	0,046
834	SERGIO VICENTE	6	0,046
835	SILVERIO	6	0,046
836	STEVEN	6	0,046
837	VICENTE ALEJANDRO	6	0,046
838	WALTER	6	0,046
839	YAGO	6	0,046
840	YOEL	6	0,046
841	ZACARIAS	6	0,046
842	ADOLFO JOSE	5	0,039
843	ADRIAN VICENTE	5	0,039
844	ADRIANO	5	0,039
845	ALBERTO JAVIER	5	0,039
846	ALBERTO MIGUEL	5	0,039
847	ALFONSO VICENTE	5	0,039
848	ALVARO MANUEL	5	0,039
849	AMANCIO	5	0,039
850	ANDONI	5	0,039
851	ANDRES FRANCISCO	5	0,039
852	ANDRES MIGUEL	5	0,039
853	ANGEL VICENTE	5	0,039
854	ANTONINO	5	0,039
855	ANTONIO ALBERTO	5	0,039
856	ANTONIO ANGEL	5	0,039
857	ANTONIO MARIA	5	0,039
858	ANTONIO RAMON	5	0,039
859	ANTONIO TOMAS	5	0,039
860	ARSENIO	5	0,039
861	CARLOS HUGO	5	0,039
862	CARLOS IVAN	5	0,039
863	CASTO	5	0,039
864	CESAR JOSE	5	0,039
865	CESAR MANUEL	5	0,039
866	CRISTIAN DAVID	5	0,039
867	DANIEL DOMINGO	5	0,039
868	DANIEL JESUS	5	0,039
869	DAVID ANGEL	5	0,039
870	DAVID CARLOS	5	0,039
871	DAVID MIGUEL	5	0,039
872	DAVID VICENTE	5	0,039
873	DENNIS	5	0,039
874	DIEGO ANTONIO	5	0,039
875	DOMENEC	5	0,039
876	EDEN	5	0,039
877	EDUARDO JAVIER	5	0,039
878	EDUARDO MANUEL	5	0,039
879	ELIO	5	0,039
880	ENRIQUE ALEJANDRO	5	0,039
881	ENRIQUE ANTONIO	5	0,039
882	ENRIQUE JESUS	5	0,039
883	ERICK	5	0,039
884	EROS	5	0,039
885	ESTIVEN	5	0,039
886	EVELIO	5	0,039
887	FAUSTO	5	0,039
888	FELIPE JOSE	5	0,039
889	FERNANDO ANDRES	5	0,039
890	FERNANDO MIGUEL	5	0,039
891	FLORENTINO	5	0,039
892	FRANCISCO DAMIAN	5	0,039
893	FRANCISCO IVAN	5	0,039
894	FRANCISCO JOAQUIN	5	0,039
895	FULGENCIO	5	0,039
896	GONZALO ANTONIO	5	0,039
897	GUILLERMO VICENTE	5	0,039
898	GUZMAN	5	0,039
899	HECTOR ANTONIO	5	0,039
900	IAN	5	0,039
901	IGNACIO JUAN	5	0,039
902	IGNACIO MANUEL	5	0,039
903	IVAN JAVIER	5	0,039
904	JAIME JAVIER	5	0,039
905	JAVIER JESUS	5	0,039
906	JESUS ENRIQUE	5	0,039
907	JESUS JOSE	5	0,039
908	JESUS SALVADOR	5	0,039
909	JOAN SALVADOR	5	0,039
910	JOAQUIN ANGEL	5	0,039
911	JOHN	5	0,039
912	JOSE ALFREDO	5	0,039
913	JOSE AMADOR	5	0,039
914	JOSE DIEGO	5	0,039
915	JOSE ISRAEL	5	0,039
916	JOSE JULIO	5	0,039
917	JOSE MARIANO	5	0,039
918	JOSE MARIO	5	0,039
919	JOSU	5	0,039
920	JUAN FELIPE	5	0,039
921	JUAN NICOLAS	5	0,039
922	JUAN VICTOR	5	0,039
923	LUIS FELIPE	5	0,039
924	MANUEL ALBERTO	5	0,039
925	MANUEL JAVIER	5	0,039
926	MANUEL MIGUEL	5	0,039
927	MANUEL RAMON	5	0,039
928	MARIANO JOSE	5	0,039
929	MARIO JOSE	5	0,039
930	MIGUEL JESUS	5	0,039
931	MIGUEL RAMON	5	0,039
932	MIQUEL ANGEL	5	0,039
933	NELO	5	0,039
934	ODIN	5	0,039
935	ORIOL	5	0,039
936	OSCAR DAVID	5	0,039
937	OSCAR JOSE	5	0,039
938	OSCAR VICENTE	5	0,039
939	OVIDI	5	0,039
940	PABLO ALEJANDRO	5	0,039
941	PABLO TOMAS	5	0,039
942	PASCUAL VICENTE	5	0,039
943	PEDRO ALEJANDRO	5	0,039
944	PEDRO PASCUAL	5	0,039
945	RAFAEL LUIS	5	0,039
946	RICARDO LUIS	5	0,039
947	ROBERTO JAVIER	5	0,039
948	RUBEN MIGUEL	5	0,039
949	SALVADOR FRANCISCO	5	0,039
950	SERGIO ANDRES	5	0,039
951	SERGIO LUIS	5	0,039
952	TOMAS JOSE	5	0,039
953	TONI	5	0,039
954	VICENT XAVIER	5	0,039
955	VICENTE FERNANDO	5	0,039
956	VICENTE IGNACIO	5	0,039
957	VICENTE RAUL	5	0,039
958	VICENTE TOMAS	5	0,039
959	YANNICK	5	0,039

NOTAS
0) Sólo se muestran los nombres cuya frecuencia es mayor o igual a 20 para el total nacional. Para las provincias/décadas seleccionadas se exige además una frecuencia de al menos 5. Por esta razón, la frecuencia total para algunos nombres puede no ser igual a la suma de las provincias o décadas que se muestran.  
1) Datos procedentes del Censo anual de población a fecha 01/01/2024
2) (*) Edad media de las personas que tienen ese nombre a nivel nacional.
