Frecuencias de nombres

Nombres por provincia y década de nacimiento

Provincia: Valencia/València
Década de nacimiento: Años 60
Nº	Nombre	Total	Por mil ‰
820	MERCEDES CARMEN	6	0,043
821	MERCEDES PILAR	6	0,043
822	NURIA CARMEN	6	0,043
823	NURIA ISABEL	6	0,043
824	PAULINA	6	0,043
825	ROSA DESAMPARADOS	6	0,043
826	ROSA INES	6	0,043
827	ROSA VICTORIA	6	0,043
828	RUFINA	6	0,043
829	RUT	6	0,043
830	SARA MARIA	6	0,043
831	SILVIA ISABEL	6	0,043
832	SOCORRO	6	0,043
833	TERESA ASUNCION	6	0,043
834	TERESA CONCEPCION	6	0,043
835	TERESA PILAR	6	0,043
836	YOLANDA ISABEL	6	0,043
837	ALMA MARIA	5	0,036
838	AMPARO ENCARNACION	5	0,036
839	AMPARO JOSEFA	5	0,036
840	AMPARO NIEVES	5	0,036
841	ANA AMELIA	5	0,036
842	ANA ANTONIA	5	0,036
843	ANA CRUZ	5	0,036
844	ANA ELENA	5	0,036
845	ANA LOURDES	5	0,036
846	ANA LUCIA	5	0,036
847	ANA PAZ	5	0,036
848	ANTONIA PILAR	5	0,036
849	BASILISA	5	0,036
850	BEATRIZ YOLANDA	5	0,036
851	BEGONYA	5	0,036
852	BEGOÑA MARIA	5	0,036
853	BEGOÑA PILAR	5	0,036
854	BENEDICTA	5	0,036
855	BLANCA MARIA	5	0,036
856	CARMEN CONSUELO	5	0,036
857	CARMEN FRANCISCA	5	0,036
858	CARMEN GEMA	5	0,036
859	CARMEN JULIA	5	0,036
860	CARMEN LOURDES	5	0,036
861	CARMEN ROSARIO	5	0,036
862	CATALINA MARIA	5	0,036
863	CATERINA	5	0,036
864	CHELO	5	0,036
865	CLARA LUISA	5	0,036
866	CLARISA	5	0,036
867	CONCEPCIO	5	0,036
868	CONCEPCION ISABEL	5	0,036
869	CONCEPCION MARIA	5	0,036
870	CONSUELO ISABEL	5	0,036
871	COVADONGA	5	0,036
872	CRISTINA ANGELES	5	0,036
873	CRISTINA CONCEPCION	5	0,036
874	CRISTINA MERCEDES	5	0,036
875	CRISTINA TERESA	5	0,036
876	DOLORES ISABEL	5	0,036
877	EDUARDA	5	0,036
878	ELENA ANGELES	5	0,036
879	EMMA MARIA	5	0,036
880	ENCARNACIO	5	0,036
881	FELICITAS	5	0,036
882	FERMINA	5	0,036
883	FRANCISCA AMPARO	5	0,036
884	FRANCISCA INES	5	0,036
885	GEMA TERESA	5	0,036
886	GEMMA PILAR	5	0,036
887	GIOVANNA	5	0,036
888	INMACULADA ANGELES	5	0,036
889	INMACULADA ASUNCION	5	0,036
890	INMACULADA DOLORES	5	0,036
891	INMACULADA MARIA	5	0,036
892	ISABEL DOLORES	5	0,036
893	ISABEL FRANCISCA	5	0,036
894	ISABEL INMACULADA	5	0,036
895	JOSEFA ANGELES	5	0,036
896	JOSEFA CONSUELO	5	0,036
897	JOSEFA ENCARNACION	5	0,036
898	JOSEFA INMACULADA	5	0,036
899	JOSEFA LEONOR	5	0,036
900	JOSEFA NIEVES	5	0,036
901	JOSEFINA PILAR	5	0,036
902	JUANA FRANCISCA	5	0,036
903	JUANA ISABEL	5	0,036
904	JUANA VICENTA	5	0,036
905	JULIA CRISTINA	5	0,036
906	JULIA PILAR	5	0,036
907	JULIA VICENTA	5	0,036
908	JUSTINA	5	0,036
909	LUCIA ISABEL	5	0,036
910	LUISA ISABEL	5	0,036
911	MARGARITA CARMEN	5	0,036
912	MARGARITA MARIA	5	0,036
913	MARIA ANGEL	5	0,036
914	MARIA ARANTZAZU	5	0,036
915	MARIA BELINDA	5	0,036
916	MARIA BERTA	5	0,036
917	MARIA CANDIDA	5	0,036
918	MARIA CARINA	5	0,036
919	MARIA CORTES	5	0,036
920	MARIA DULCE NOMBRE	5	0,036
921	MARIA FLORENCIA	5	0,036
922	MARIA FUENTE	5	0,036
923	MARIA LLUCH	5	0,036
924	MARIA MARTA	5	0,036
925	MARIA MICAELA	5	0,036
926	MARIA OFELIA	5	0,036
927	MARIA OLIVIA	5	0,036
928	MARIA OLVIDO	5	0,036
929	MARIA PINO	5	0,036
930	MARIA RUTH	5	0,036
931	MARIA SANTOS	5	0,036
932	MARIA VALENTINA	5	0,036
933	MARIA VERONICA	5	0,036
934	MARIAN	5	0,036
935	MARIEN	5	0,036
936	MIREIA	5	0,036
937	MIREYA	5	0,036
938	MISERICORDIA	5	0,036
939	MYRIAM	5	0,036
940	NARCISA	5	0,036
941	PAOLA	5	0,036
942	PAQUITA	5	0,036
943	PAULA MARIA	5	0,036
944	PEPITA	5	0,036
945	PRIMITIVA	5	0,036
946	PURI	5	0,036
947	RAIMUNDA	5	0,036
948	REGINA MARIA	5	0,036
949	ROSA ALICIA	5	0,036
950	ROSA AURORA	5	0,036
951	ROSA IRENE	5	0,036
952	ROSA JOSEFINA	5	0,036
953	ROSA LUISA	5	0,036
954	ROSA MARIA CARMEN	5	0,036
955	ROSABEL	5	0,036
956	ROSARIO AMPARO	5	0,036
957	ROSARIO PILAR	5	0,036
958	ROSAURA	5	0,036
959	SILVERIA	5	0,036
960	TERE	5	0,036
961	TERESA CONSUELO	5	0,036
962	VALLIVANA	5	0,036
963	VICENTA ANGELES	5	0,036

NOTAS
0) Sólo se muestran los nombres cuya frecuencia es mayor o igual a 20 para el total nacional. Para las provincias/décadas seleccionadas se exige además una frecuencia de al menos 5. Por esta razón, la frecuencia total para algunos nombres puede no ser igual a la suma de las provincias o décadas que se muestran.  
1) Datos procedentes del Censo anual de población a fecha 01/01/2024
2) (*) Edad media de las personas que tienen ese nombre a nivel nacional.
