Frecuencias de nombres

Nombres por provincia y década de nacimiento

Provincia: Valencia/València
Década de nacimiento: Años 70
Nº	Nombre	Total	Por mil ‰
792	VICENTE ALBERTO	10	0,058
793	VICENTE IVAN	10	0,058
794	VICTOR ANDRES	10	0,058
795	VICTOR DAVID	10	0,058
796	ALBERTO CARLOS	9	0,052
797	ALEJANDRO ANTONIO	9	0,052
798	AMADEO JOSE	9	0,052
799	ANGEL SALVADOR	9	0,052
800	ANTONIO ANDRES	9	0,052
801	ARTUR	9	0,052
802	AURELIO JOSE	9	0,052
803	CARLOS JUAN	9	0,052
804	CESAR VICENTE	9	0,052
805	DAVID JESUS	9	0,052
806	DIEGO MANUEL	9	0,052
807	EDUARDO MANUEL	9	0,052
808	EFRAIN	9	0,052
809	ELIAS JOSE	9	0,052
810	EMILIO FRANCISCO	9	0,052
811	EMILIO JUAN	9	0,052
812	ENRIQUE CARLOS	9	0,052
813	ENRIQUE DANIEL	9	0,052
814	ENRIQUE DAVID	9	0,052
815	ENRIQUE JUAN	9	0,052
816	FACUNDO	9	0,052
817	FELIP	9	0,052
818	FERNANDO ANTONIO	9	0,052
819	FERNANDO JESUS	9	0,052
820	FRANCISCO ANGEL	9	0,052
821	FRANCISCO IVAN	9	0,052
822	FRANCISCO PEDRO	9	0,052
823	FRANCISCO SANTIAGO	9	0,052
824	GREGORIO JOSE	9	0,052
825	HONORATO	9	0,052
826	HONORIO	9	0,052
827	HORACIO	9	0,052
828	ISIDRO JOSE	9	0,052
829	IVAN FRANCISCO	9	0,052
830	JENARO	9	0,052
831	JESUS ENRIQUE	9	0,052
832	JOAN LLUIS	9	0,052
833	JONAS	9	0,052
834	JOSE ADOLFO	9	0,052
835	JOSE DIEGO	9	0,052
836	JOSE FIDEL	9	0,052
837	JOSE ISIDRO	9	0,052
838	JUAN AGUSTIN	9	0,052
839	JUAN ALFREDO	9	0,052
840	JUAN ROBERTO	9	0,052
841	JULIO ENRIQUE	9	0,052
842	LORENZO JOSE	9	0,052
843	LUIS ANDRES	9	0,052
844	LUIS SALVADOR	9	0,052
845	MARCOS JOSE	9	0,052
846	OSCAR FRANCISCO	9	0,052
847	OSCAR MIGUEL	9	0,052
848	PABLO CESAR	9	0,052
849	PABLO JAVIER	9	0,052
850	PEDRO ALBERTO	9	0,052
851	PEDRO JULIAN	9	0,052
852	RAFEL	9	0,052
853	RAIMON	9	0,052
854	RAMON LUIS	9	0,052
855	RAUL FRANCISCO	9	0,052
856	RICARDO LUIS	9	0,052
857	RICARDO MIGUEL	9	0,052
858	ROBERTO VICENTE	9	0,052
859	SECUNDINO	9	0,052
860	SERGIO FRANCISCO	9	0,052
861	SERGIO RAMON	9	0,052
862	SILVERIO	9	0,052
863	TEOFILO	9	0,052
864	TIMOTEO	9	0,052
865	VALERIO	9	0,052
866	VICENT JOSEP	9	0,052
867	VICENTE AGUSTIN	9	0,052
868	VICENTE DOMINGO	9	0,052
869	VICTOR ANTONIO	9	0,052
870	ABILIO	8	0,046
871	ALAN	8	0,046
872	ALEJANDRO FRANCISCO	8	0,046
873	ALEJANDRO MANUEL	8	0,046
874	ALEJO	8	0,046
875	ALFONSO VICENTE	8	0,046
876	ALFRED	8	0,046
877	ALVAR	8	0,046
878	ANDRES HIBERNON	8	0,046
879	ANDRES MIGUEL	8	0,046
880	ANDRES VICENTE	8	0,046
881	ANGEL ALBERTO	8	0,046
882	ANGEL ANDRES	8	0,046
883	ANTONI JOSEP	8	0,046
884	ANTONIO JOAQUIN	8	0,046
885	ANTONIO JULIAN	8	0,046
886	ANTONIO TOMAS	8	0,046
887	BONIFACIO	8	0,046
888	CARLOS MARIA	8	0,046
889	COSME	8	0,046
890	DANIEL ANTONIO	8	0,046
891	DAVID ALEJANDRO	8	0,046
892	EDELMIRO	8	0,046
893	EDUARDO LUIS	8	0,046
894	EMILI	8	0,046
895	EMILIO MANUEL	8	0,046
896	ENRIQUE JOAQUIN	8	0,046
897	ENRIQUE SALVADOR	8	0,046
898	FELIPE JAVIER	8	0,046
899	FRANCISCO EDUARDO	8	0,046
900	FRANCISCO RICARDO	8	0,046
901	GERONIMO	8	0,046
902	GUMERSINDO	8	0,046
903	HIPOLITO	8	0,046
904	IGNACIO JESUS	8	0,046
905	IGNACIO VICENTE	8	0,046
906	INDALECIO	8	0,046
907	JAIME LUIS	8	0,046
908	JAIME VICENTE	8	0,046
909	JAVIER MANUEL	8	0,046
910	JESUS ALBERTO	8	0,046
911	JESUS JUAN	8	0,046
912	JOAN BAPTISTE	8	0,046
913	JOAN MIQUEL	8	0,046
914	JOAQUIN IGNACIO	8	0,046
915	JOAQUIN MARIA	8	0,046
916	JOSE ABEL	8	0,046
917	JOSE ADRIAN	8	0,046
918	JOSE ALVARO	8	0,046
919	JOSE GUSTAVO	8	0,046
920	JUAN CRUZ	8	0,046
921	JUAN GREGORIO	8	0,046
922	JULIO JAVIER	8	0,046
923	JUSTO JOSE	8	0,046
924	LUIS DANIEL	8	0,046
925	LUIS GUILLERMO	8	0,046
926	MIGUEL ALFONSO	8	0,046
927	MIGUEL CARLOS	8	0,046
928	MIGUEL JESUS	8	0,046
929	MIGUEL MANUEL	8	0,046
930	OSCAR RAFAEL	8	0,046
931	OSCAR RAMON	8	0,046
932	PEDRO PASCUAL	8	0,046
933	RAFAEL IGNACIO	8	0,046
934	RAMON MANUEL	8	0,046
935	RICARDO MANUEL	8	0,046
936	RICHARD	8	0,046
937	RIGOBERTO	8	0,046
938	ROBERTO JAVIER	8	0,046
939	SALVADOR MANUEL	8	0,046
940	SANTIAGO ANTONIO	8	0,046
941	SEGUNDO	8	0,046
942	SERGIO JESUS	8	0,046
943	TOMAS JOSE	8	0,046
944	UBALDO	8	0,046
945	VICENTE ALEJANDRO	8	0,046
946	VICENTE BLAS	8	0,046
947	VICENTE DAMIAN	8	0,046
948	VICENTE FERNANDO	8	0,046
949	VICENTE GABRIEL	8	0,046
950	VICENTE JAIME	8	0,046
951	VICENTE JULIAN	8	0,046
952	VICTOR JESUS	8	0,046
953	VLADIMIR	8	0,046
954	ZACARIAS	8	0,046
955	ALBERTO FRANCISCO	7	0,040
956	ALBERTO LUIS	7	0,040
957	ALEIX	7	0,040
958	ALFONSO LUIS	7	0,040
959	ANGEL ENRIQUE	7	0,040
960	ANTONIO ALBERTO	7	0,040
961	ANTONIO ALEJANDRO	7	0,040
962	ANTONIO IGNACIO	7	0,040
963	ANTONIO MARIA	7	0,040
964	ANTONIO RAUL	7	0,040
965	ARNAU	7	0,040
966	CARLOS FELIPE	7	0,040
967	CARLOS RAMON	7	0,040
968	CESAR ANTONIO	7	0,040
969	CESAR JOSE	7	0,040
970	CIRILO	7	0,040
971	DAVID FRANCISCO	7	0,040
972	DOMINGO JAVIER	7	0,040
973	EDUARDO JAVIER	7	0,040
974	FELIX JOSE	7	0,040
975	FERNANDO FRANCISCO	7	0,040
976	FILIBERTO	7	0,040
977	FRANCISCO AGUSTIN	7	0,040
978	FRANCISCO ALFONSO	7	0,040
979	FRANCISCO RUBEN	7	0,040
980	GERARDO JOSE	7	0,040
981	GORKA	7	0,040
982	GUILLERMO MANUEL	7	0,040
983	GUILLERMO VICENTE	7	0,040
984	HERNAN	7	0,040
985	IVAN JESUS	7	0,040
986	JAIME ANTONIO	7	0,040
987	JAIME FRANCISCO	7	0,040
988	JAIME MANUEL	7	0,040
989	JAVIER IGNACIO	7	0,040
990	JAVIER JESUS	7	0,040
991	JEREMIAS	7	0,040
992	JOAQUIN ANGEL	7	0,040
993	JOAQUIN FRANCISCO	7	0,040
994	JOAQUIN LUIS	7	0,040
995	JOAQUIN MIGUEL	7	0,040
996	JORGE ALEJANDRO	7	0,040
997	JORGE RAUL	7	0,040
998	JOSE AURELIO	7	0,040
999	JUAN BOSCO	7	0,040
1000	JUAN ELIAS	7	0,040
1001	JUAN ISMAEL	7	0,040
1002	JUAN JAIME	7	0,040
1003	JUAN SANTIAGO	7	0,040
1004	JULI	7	0,040
1005	LADISLAO	7	0,040
1006	LUIS EMILIO	7	0,040
1007	MANUEL ALBERTO	7	0,040
1008	MANUEL ANDRES	7	0,040
1009	MANUEL RAFAEL	7	0,040
1010	MANUEL TOMAS	7	0,040
1011	MARCEL	7	0,040
1012	MARCOS JOAQUIN	7	0,040
1013	MARIANO JOSE	7	0,040
1014	OSCAR ANDRES	7	0,040
1015	PABLO JESUS	7	0,040
1016	PABLO MANUEL	7	0,040
1017	PASQUAL	7	0,040
1018	PEDRO ANDRES	7	0,040
1019	PEDRO DANIEL	7	0,040
1020	PEREGRIN	7	0,040
1021	PRIMITIVO	7	0,040
1022	QUINTIN	7	0,040
1023	RAFAEL ANDRES	7	0,040
1024	RAFAEL DAVID	7	0,040
1025	RAFAEL FERNANDO	7	0,040
1026	RAFAEL RAMON	7	0,040
1027	ROBERTO MIGUEL	7	0,040
1028	RUBEN DAVID	7	0,040
1029	RUPERTO	7	0,040
1030	SALVADOR JUAN	7	0,040
1031	SANTIAGO JESUS	7	0,040
1032	SENEN	7	0,040
1033	SERGIO DAVID	7	0,040
1034	SERGIO IVAN	7	0,040
1035	SERGIO JUAN	7	0,040
1036	SERGIO LUIS	7	0,040
1037	SILVINO	7	0,040
1038	VENTURA	7	0,040
1039	VICENT JOAN	7	0,040
1040	VICENTE ALFONSO	7	0,040
1041	VICENTE RICARDO	7	0,040
1042	VICTOR ENRIQUE	7	0,040
1043	VICTORIO	7	0,040
1044	ABRAHAN	6	0,035
1045	ADAN	6	0,035
1046	ADRIANO	6	0,035
1047	AGUSTIN VICENTE	6	0,035
1048	ALEJANDRO ENRIQUE	6	0,035
1049	ALFONSO CARLOS	6	0,035
1050	AMBROSIO	6	0,035
1051	ANDRES FRANCISCO	6	0,035
1052	ANGEL FERNANDO	6	0,035
1053	ANGEL MARIA	6	0,035
1054	ANTONIO DAMIAN	6	0,035
1055	ANTONIO EDUARDO	6	0,035
1056	ARMANDO JOSE	6	0,035
1057	ARTURO VICENTE	6	0,035
1058	BENITO JOSE	6	0,035
1059	BERNARDO JAVIER	6	0,035
1060	CAMILO JOSE	6	0,035
1061	CARLOS ANGEL	6	0,035
1062	CARLOS IVAN	6	0,035
1063	CARLOS RAFAEL	6	0,035
1064	CARLOS TOMAS	6	0,035
1065	CESAR JAVIER	6	0,035
1066	CIRO	6	0,035
1067	DAMASO	6	0,035
1068	DANIEL ANGEL	6	0,035
1069	DANIEL CARLOS	6	0,035
1070	DANIEL FRANCISCO	6	0,035
1071	DANIEL LUIS	6	0,035
1072	DAVID JAVIER	6	0,035
1073	DIEGO ANTONIO	6	0,035
1074	DIEGO JAVIER	6	0,035
1075	DIEGO MIGUEL	6	0,035
1076	DIEGO VICENTE	6	0,035
1077	DOROTEO	6	0,035
1078	EDUARDO MIGUEL	6	0,035
1079	EMILIO RAFAEL	6	0,035
1080	ENMANUEL	6	0,035
1081	ENRIQUE IGNACIO	6	0,035
1082	ERIC	6	0,035
1083	EUGENIO MIGUEL	6	0,035
1084	FEDERICO JAVIER	6	0,035
1085	FELIPE ANTONIO	6	0,035
1086	FRANCISCO FERNANDO	6	0,035
1087	FRANCISCO GINES	6	0,035
1088	FRANCISCO ISRAEL	6	0,035
1089	GABINO	6	0,035
1090	GABRIEL ANTONIO	6	0,035
1091	GUSTAVO JOSE	6	0,035
1092	HECTOR VICENTE	6	0,035
1093	HELIOS	6	0,035
1094	IGNACIO FRANCISCO	6	0,035
1095	IGNACIO LUIS	6	0,035
1096	IGOR	6	0,035
1097	ISMAEL JOSE	6	0,035
1098	IVAN LUIS	6	0,035
1099	IVAN VICENTE	6	0,035
1100	JAIME MIGUEL	6	0,035
1101	JAVIER ANDRES	6	0,035
1102	JESUS ANDRES	6	0,035
1103	JESUS FERNANDO	6	0,035
1104	JESUS LUIS	6	0,035
1105	JOAN PAU	6	0,035
1106	JORGE ANDRES	6	0,035
1107	JORGE PASCUAL	6	0,035
1108	JORGE RAMON	6	0,035
1109	JORGE SALVADOR	6	0,035
1110	JOSE AMADEO	6	0,035
1111	JOSE ARMANDO	6	0,035
1112	JOSE AUGUSTO	6	0,035
1113	JOSE BAUTISTA	6	0,035
1114	JOSE BENJAMIN	6	0,035
1115	JOSE CESAR	6	0,035
1116	JOSE CRISTOBAL	6	0,035
1117	JOSE GASPAR	6	0,035
1118	JOSE HILARIO	6	0,035
1119	JOSE JERONIMO	6	0,035
1120	JOSE MATIAS	6	0,035
1121	JOSE NICOLAS	6	0,035
1122	JOSE SERGIO	6	0,035
1123	JOSEP SALVADOR	6	0,035
1124	JOSEP XAVIER	6	0,035
1125	JUAN ALONSO	6	0,035
1126	JUAN FEDERICO	6	0,035
1127	JUAN MARIANO	6	0,035
1128	JUAN MARIO	6	0,035
1129	JUAN OSCAR	6	0,035
1130	JULIAN VICENTE	6	0,035
1131	JULIO JUAN	6	0,035
1132	LEONCIO	6	0,035
1133	LISARDO	6	0,035
1134	LUIS JOAQUIN	6	0,035
1135	LUIS TOMAS	6	0,035
1136	MANOLO	6	0,035
1137	MANUEL EDUARDO	6	0,035
1138	MANUEL JUAN	6	0,035
1139	MANUEL SALVADOR	6	0,035
1140	MIGUEL DAVID	6	0,035
1141	MIGUEL RAFAEL	6	0,035
1142	MIGUEL SALVADOR	6	0,035
1143	MIGUEL TOMAS	6	0,035
1144	NATALIO	6	0,035
1145	NICANOR	6	0,035
1146	OSCAR RAUL	6	0,035
1147	OTILIO	6	0,035
1148	PABLO ANDRES	6	0,035
1149	PABLO JOAQUIN	6	0,035
1150	PASCUAL MIGUEL	6	0,035
1151	PEDRO FERNANDO	6	0,035
1152	PEDRO TOMAS	6	0,035
1153	PERFECTO	6	0,035
1154	PRUDENCIO	6	0,035
1155	RAFAEL OSCAR	6	0,035
1156	RAFAEL SALVADOR	6	0,035
1157	RAMON ANGEL	6	0,035
1158	RAUL ANTONIO	6	0,035
1159	RAUL ENRIQUE	6	0,035
1160	RAUL MIGUEL	6	0,035
1161	RICARDO ANTONIO	6	0,035
1162	RICARDO JESUS	6	0,035
1163	RICARDO JUAN	6	0,035
1164	RICART	6	0,035
1165	SALVADOR ANDRES	6	0,035
1166	SALVADOR ENRIQUE	6	0,035
1167	SANDRO	6	0,035
1168	SANTIAGO VICENTE	6	0,035
1169	SERGIO SALVADOR	6	0,035
1170	TOMAS MANUEL	6	0,035
1171	VICENTE BERNARDO	6	0,035
1172	VICENTE ISIDRO	6	0,035
1173	VICENTE JULIO	6	0,035
1174	VICENTE LORENZO	6	0,035
1175	VICENTE MARTIN	6	0,035
1176	VICENTE OSCAR	6	0,035
1177	VICTOR FRANCISCO	6	0,035
1178	VICTOR JUAN	6	0,035
1179	VICTOR RAMON	6	0,035
1180	ALBERTO JESUS	5	0,029
1181	ALBERTO MIGUEL	5	0,029
1182	ALBERTO RAMON	5	0,029
1183	ALEJANDRO LUIS	5	0,029
1184	ALEJANDRO MIGUEL	5	0,029
1185	ALFONSO RAFAEL	5	0,029
1186	ALVARO VICENTE	5	0,029
1187	ANDRES ENRIQUE	5	0,029
1188	ANDRES JAVIER	5	0,029
1189	ANDRES RAMON	5	0,029
1190	ANGEL CUSTODIO	5	0,029
1191	ANGEL EMILIO	5	0,029
1192	ANGEL SANTIAGO	5	0,029
1193	ANTONINO	5	0,029
1194	ANTONIO DOMINGO	5	0,029
1195	ANTONIO IVAN	5	0,029
1196	ANTONIO MARCOS	5	0,029
1197	ANTONIO OSCAR	5	0,029
1198	AUGUSTO JOSE	5	0,029
1199	BENJAMIN JOSE	5	0,029
1200	BLAS ANTONIO	5	0,029
1201	CALIXTO	5	0,029
1202	CARLOS ALEJANDRO	5	0,029
1203	CARLOS EDUARDO	5	0,029
1204	CARLOS EMILIO	5	0,029
1205	CARLOS GABRIEL	5	0,029
1206	CARLOS GUILLERMO	5	0,029
1207	CARLOS NICOLAS	5	0,029
1208	CASTO	5	0,029
1209	CESAR DAVID	5	0,029
1210	CESAR ENRIQUE	5	0,029
1211	CESAR RAMON	5	0,029
1212	CONSTANCIO	5	0,029
1213	DANIEL JESUS	5	0,029
1214	DAVID ENRIQUE	5	0,029
1215	DAVID IGNACIO	5	0,029
1216	DAVID RAFAEL	5	0,029
1217	DAVID SALVADOR	5	0,029
1218	DIEGO FRANCISCO	5	0,029
1219	DIEGO LUIS	5	0,029
1220	DONIS	5	0,029
1221	EDUARDO FRANCISCO	5	0,029
1222	EDUARDO JESUS	5	0,029
1223	EMILIO ANDRES	5	0,029
1224	ENRIC JOSEP	5	0,029
1225	ENRIQUE ANGEL	5	0,029
1226	ENRIQUE TOMAS	5	0,029
1227	ERNESTO MANUEL	5	0,029
1228	ESTEBAN FRANCISCO	5	0,029
1229	FERNANDO ALBERTO	5	0,029
1230	FERNANDO DAVID	5	0,029
1231	FERNANDO RAFAEL	5	0,029
1232	FRANCISCO ADOLFO	5	0,029
1233	FRANCISCO DAMIAN	5	0,029
1234	FRANCISCO DOMINGO	5	0,029
1235	FRANCISCO EMILIO	5	0,029
1236	FRANCISCO ESTEBAN	5	0,029
1237	FRANCISCO FELIX	5	0,029
1238	FRANCISCO GERMAN	5	0,029
1239	FRANCISCO MARIA	5	0,029
1240	GERMAN JOSE	5	0,029
1241	GIL	5	0,029
1242	GUILLERMO ANTONIO	5	0,029
1243	HECTOR JAVIER	5	0,029
1244	HERMELANDO	5	0,029
1245	IGNACIO ENRIQUE	5	0,029
1246	IGNACIO RAMON	5	0,029
1247	IGNACIO SALVADOR	5	0,029
1248	ISRAEL JOSE	5	0,029
1249	JAIME ENRIQUE	5	0,029
1250	JAIME JUAN	5	0,029
1251	JAVIER ALEJANDRO	5	0,029
1252	JAVIER CARLOS	5	0,029
1253	JAVIER JOAQUIN	5	0,029
1254	JAVIER MARIA	5	0,029
1255	JAVIER MIGUEL	5	0,029
1256	JAVIER SALVADOR	5	0,029
1257	JESUS CARLOS	5	0,029
1258	JESUS DAMIAN	5	0,029
1259	JOAN BATISTE	5	0,029
1260	JOAN DAVID	5	0,029
1261	JOAN RAMON	5	0,029
1262	JOAQUIN ALEJANDRO	5	0,029
1263	JOAQUIN ANDRES	5	0,029
1264	JORGE ARTURO	5	0,029
1265	JORGE JULIAN	5	0,029
1266	JORGE PABLO	5	0,029
1267	JORGE RAFAEL	5	0,029
1268	JOSE ALONSO	5	0,029
1269	JOSE BALDOMERO	5	0,029
1270	JOSE BENITO	5	0,029
1271	JOSE CRISTIAN	5	0,029
1272	JOSE ELOY	5	0,029
1273	JOSE EVARISTO	5	0,029
1274	JOSE GERARDO	5	0,029
1275	JOSE GONZALO	5	0,029
1276	JOSE HECTOR	5	0,029
1277	JOSE LEONARDO	5	0,029
1278	JOSE MOISES	5	0,029
1279	JOSE REYES	5	0,029
1280	JOSE SAMUEL	5	0,029
1281	JOSE VALENTIN	5	0,029
1282	JOSEP ALBERT	5	0,029
1283	JOSEP ANDREU	5	0,029
1284	JOSEP FERRAN	5	0,029
1285	JUAN BENITO	5	0,029
1286	JUAN BLAS	5	0,029
1287	JUAN CLAUDIO	5	0,029
1288	JUAN DAMIAN	5	0,029
1289	JUAN EUGENIO	5	0,029
1290	JUAN GUILLERMO	5	0,029
1291	JULIAN MIGUEL	5	0,029
1292	JULIO ALBERTO	5	0,029
1293	JULIO DAVID	5	0,029
1294	JULIO FRANCISCO	5	0,029
1295	JUSTO JAVIER	5	0,029
1296	LEONARDO JOSE	5	0,029
1297	LIBERTO	5	0,029
1298	LLUIS MIQUEL	5	0,029
1299	LORENZO FRANCISCO	5	0,029
1300	LORENZO JAVIER	5	0,029
1301	LUIS ALEJANDRO	5	0,029
1302	LUIS GONZALO	5	0,029
1303	LUIS JULIAN	5	0,029
1304	LUIS RAFAEL	5	0,029
1305	LUIS RICARDO	5	0,029
1306	MANUEL CARLOS	5	0,029
1307	MARC ANTONI	5	0,029
1308	MARCOS DAVID	5	0,029
1309	MARCOS MANUEL	5	0,029
1310	MARCOS VICENTE	5	0,029
1311	MELQUIADES	5	0,029
1312	MIGUEL MARIA	5	0,029
1313	NAZARIO	5	0,029
1314	NICASIO	5	0,029
1315	NICOLAS MANUEL	5	0,029
1316	ORLANDO	5	0,029
1317	OSCAR IGNACIO	5	0,029
1318	PABLO DAVID	5	0,029
1319	PABLO ENRIQUE	5	0,029
1320	PABLO IGNACIO	5	0,029
1321	PASCUAL DAVID	5	0,029
1322	PAUL	5	0,029
1323	PEDRO AGUSTIN	5	0,029
1324	PEDRO ALEJANDRO	5	0,029
1325	PEDRO GABRIEL	5	0,029
1326	PEDRO RAFAEL	5	0,029
1327	RAFAEL ALEJANDRO	5	0,029
1328	RAMON IGNACIO	5	0,029
1329	RAUL DAVID	5	0,029
1330	RAUL FERNANDO	5	0,029
1331	RAUL MANUEL	5	0,029
1332	RICARDO RAMON	5	0,029
1333	ROBERTO LUIS	5	0,029
1334	ROMUALDO	5	0,029
1335	SALVADOR JESUS	5	0,029
1336	SALVADOR RAMON	5	0,029
1337	SANTIAGO JAVIER	5	0,029
1338	SANTIAGO MIGUEL	5	0,029
1339	SERGIO TOMAS	5	0,029
1340	SIGFRIDO	5	0,029
1341	TOBIAS	5	0,029
1342	TORCUATO	5	0,029
1343	URBANO	5	0,029
1344	VICENT LLUIS	5	0,029
1345	VICENTE ARTURO	5	0,029
1346	VICENTE EMILIO	5	0,029
1347	VICENTE JORGE	5	0,029
1348	VICENTE MARIO	5	0,029
1349	VICTOR JOAQUIN	5	0,029
1350	VICTOR JULIAN	5	0,029
1351	VIRGINIO	5	0,029
1352	WALTER	5	0,029
1353	YAGO	5	0,029

NOTAS
0) Sólo se muestran los nombres cuya frecuencia es mayor o igual a 20 para el total nacional. Para las provincias/décadas seleccionadas se exige además una frecuencia de al menos 5. Por esta razón, la frecuencia total para algunos nombres puede no ser igual a la suma de las provincias o décadas que se muestran.  
1) Datos procedentes del Censo anual de población a fecha 01/01/2024
2) (*) Edad media de las personas que tienen ese nombre a nivel nacional.
