Frecuencias de nombres

Nombres por provincia y década de nacimiento

Provincia: Valencia/València
Década de nacimiento: Años 60
Nº	Nombre	Total	Por mil ‰
783	RAMON ANGEL	10	0,074
784	REYES	10	0,074
785	ROBERTO JAVIER	10	0,074
786	SALVADOR JAVIER	10	0,074
787	SALVADOR JUAN	10	0,074
788	SALVADOR LUIS	10	0,074
789	SALVADOR PASCUAL	10	0,074
790	SALVADOR RAMON	10	0,074
791	SEGUNDO	10	0,074
792	TOMAS JOSE	10	0,074
793	UBALDO	10	0,074
794	VICENTE ISIDRO	10	0,074
795	VICENTE JULIAN	10	0,074
796	VICENTE SANTIAGO	10	0,074
797	ALFONSO VICENTE	9	0,066
798	ALFREDO MIGUEL	9	0,066
799	ALVAR	9	0,066
800	ANDRES MANUEL	9	0,066
801	ANTONIO EDUARDO	9	0,066
802	ANTONIO MARIA	9	0,066
803	BENIGNO	9	0,066
804	CASTO	9	0,066
805	DANIEL VICENTE	9	0,066
806	EDMUNDO	9	0,066
807	EDUARDO MIGUEL	9	0,066
808	EMILIO JUAN	9	0,066
809	FELIPE ANTONIO	9	0,066
810	FERNANDO RAFAEL	9	0,066
811	FRANCISCO ALFONSO	9	0,066
812	GABRIEL VICENTE	9	0,066
813	GONZALO JOSE	9	0,066
814	HUMBERTO	9	0,066
815	JAIME MANUEL	9	0,066
816	JENARO	9	0,066
817	JEREMIAS	9	0,066
818	JOAN MANUEL	9	0,066
819	JOAQUIN RAFAEL	9	0,066
820	JORGE ALBERTO	9	0,066
821	JORGE RAMON	9	0,066
822	JOSE ARMANDO	9	0,066
823	JUAN ARTURO	9	0,066
824	JUAN BLAS	9	0,066
825	JUAN CRUZ	9	0,066
826	JUAN DAVID	9	0,066
827	JUAN EUGENIO	9	0,066
828	JUAN JORGE	9	0,066
829	JUAN ROBERTO	9	0,066
830	JULIO ANGEL	9	0,066
831	LEONCIO	9	0,066
832	LUIS SALVADOR	9	0,066
833	MANUEL JOAQUIN	9	0,066
834	MAURO	9	0,066
835	MIGUEL ALBERTO	9	0,066
836	MIGUEL IGNACIO	9	0,066
837	MIGUEL JAVIER	9	0,066
838	PABLO FRANCISCO	9	0,066
839	PASCUAL MANUEL	9	0,066
840	PEDRO TOMAS	9	0,066
841	RAFAEL IGNACIO	9	0,066
842	RAMON ENRIQUE	9	0,066
843	RAMON JAVIER	9	0,066
844	RAMON SALVADOR	9	0,066
845	RICARDO ANTONIO	9	0,066
846	RICARDO MIGUEL	9	0,066
847	RIGOBERTO	9	0,066
848	RUFINO	9	0,066
849	SALVADOR IGNACIO	9	0,066
850	SERGIO MANUEL	9	0,066
851	VICENTE MARIA	9	0,066
852	ABRAHAM	8	0,059
853	ADOLFO JOSE	8	0,059
854	AGUSTIN JOSE	8	0,059
855	AMADEO JOSE	8	0,059
856	ANGEL CUSTODIO	8	0,059
857	ANTOLIN	8	0,059
858	ANTONIO JULIAN	8	0,059
859	ANTONIO TOMAS	8	0,059
860	BERNARDO VICENTE	8	0,059
861	BUENAVENTURA	8	0,059
862	CARLOS EDUARDO	8	0,059
863	CARLOS RAFAEL	8	0,059
864	CEFERINO	8	0,059
865	CESAR JAVIER	8	0,059
866	CRESCENCIO	8	0,059
867	CUSTODIO	8	0,059
868	DAVID JOSE	8	0,059
869	DIMAS	8	0,059
870	EDUARDO JAVIER	8	0,059
871	EDUARDO JESUS	8	0,059
872	EMILIO ANTONIO	8	0,059
873	ENRIQUE ANDRES	8	0,059
874	ENRIQUE CARLOS	8	0,059
875	FELIX JOSE	8	0,059
876	FERNANDO ANGEL	8	0,059
877	FERNANDO TOMAS	8	0,059
878	FRANCESC VICENT	8	0,059
879	FRANCISCO ALEJANDRO	8	0,059
880	FRANCISCO DOMINGO	8	0,059
881	FRANCISCO PABLO	8	0,059
882	FRANCISCO PEDRO	8	0,059
883	GERARDO JOSE	8	0,059
884	GIL	8	0,059
885	HILARIO JOSE	8	0,059
886	IGNACIO VICENTE	8	0,059
887	ISAIAS	8	0,059
888	JAVIER ANGEL	8	0,059
889	JAVIER EMILIO	8	0,059
890	JAVIER ENRIQUE	8	0,059
891	JOAQUIN ENRIQUE	8	0,059
892	JOAQUIN JAVIER	8	0,059
893	JOAQUIN JESUS	8	0,059
894	JOSE ADOLFO	8	0,059
895	JOSE AMADOR	8	0,059
896	JOSE OSCAR	8	0,059
897	JOSE ROMAN	8	0,059
898	JOSUE	8	0,059
899	JUAN GREGORIO	8	0,059
900	JUAN ISIDRO	8	0,059
901	JUAN RAUL	8	0,059
902	JUAN VICTOR	8	0,059
903	JULIO JAVIER	8	0,059
904	MANUEL RAFAEL	8	0,059
905	PABLO VICENTE	8	0,059
906	RAFAEL MARIA	8	0,059
907	ROBERT	8	0,059
908	ROBERTO MANUEL	8	0,059
909	SALVADOR ANDRES	8	0,059
910	SAUL	8	0,059
911	VENTURA	8	0,059
912	VICENTE ALFONSO	8	0,059
913	VICENTE ARTURO	8	0,059
914	VICENTE JAIME	8	0,059
915	VICENTE MARIO	8	0,059
916	VICTOR VICENTE	8	0,059
917	ABILIO	7	0,051
918	AGAPITO	7	0,051
919	AGUSTI	7	0,051
920	ALBERTO JESUS	7	0,051
921	ALBERTO LUIS	7	0,051
922	ALEJANDRO JAVIER	7	0,051
923	ALEXANDRE	7	0,051
924	ALFONS	7	0,051
925	ANDRES FRANCISCO	7	0,051
926	ANDRES JAVIER	7	0,051
927	ANDRES MIGUEL	7	0,051
928	ANGEL DANIEL	7	0,051
929	ANGEL MARIA	7	0,051
930	ANICETO	7	0,051
931	ANTONI JOSEP	7	0,051
932	ANTONIO CESAR	7	0,051
933	ARSENIO	7	0,051
934	ARTUR	7	0,051
935	ARTURO VICENTE	7	0,051
936	BERNARDO ANTONIO	7	0,051
937	BERNARDO JAVIER	7	0,051
938	CONSTANCIO	7	0,051
939	DANIEL FRANCISCO	7	0,051
940	EDUARDO FRANCISCO	7	0,051
941	EMILIO MIGUEL	7	0,051
942	ENRIQUE ALFONSO	7	0,051
943	EUGENI	7	0,051
944	EUSTAQUIO	7	0,051
945	FEDERICO VICENTE	7	0,051
946	FERNANDO RAMON	7	0,051
947	FRANCISCO BERNARDO	7	0,051
948	FRANCISCO BLAS	7	0,051
949	FRANCISCO JULIO	7	0,051
950	FRANCISCO RICARDO	7	0,051
951	FRANCO	7	0,051
952	FREDERIC	7	0,051
953	GERMAN JOSE	7	0,051
954	GREGORIO JOSE	7	0,051
955	GUILLERMO JAVIER	7	0,051
956	GUILLERMO JUAN	7	0,051
957	GUMERSINDO	7	0,051
958	IÑAKI	7	0,051
959	ISIDRO JOSE	7	0,051
960	ISIDRO MANUEL	7	0,051
961	ISMAEL JOSE	7	0,051
962	JAIME MIGUEL	7	0,051
963	JAVIER MANUEL	7	0,051
964	JESUS ANDRES	7	0,051
965	JESUS LUIS	7	0,051
966	JOAN LLUIS	7	0,051
967	JORGE IGNACIO	7	0,051
968	JORGE RAUL	7	0,051
969	JORGE SALVADOR	7	0,051
970	JOSE ABEL	7	0,051
971	JOSE ABELARDO	7	0,051
972	JOSE AUGUSTO	7	0,051
973	JOSE BENITO	7	0,051
974	JOSE SEBASTIAN	7	0,051
975	JUAN AURELIO	7	0,051
976	JUAN DAMIAN	7	0,051
977	JUAN GUILLERMO	7	0,051
978	JUAN JOAQUIN	7	0,051
979	JUAN RIBERA	7	0,051
980	JULIAN ANTONIO	7	0,051
981	JULIAN MANUEL	7	0,051
982	JULIO LUIS	7	0,051
983	JUSTO JOSE	7	0,051
984	LLUIS MIQUEL	7	0,051
985	LORENZO VICENTE	7	0,051
986	LUIS CESAR	7	0,051
987	LUIS EMILIO	7	0,051
988	LUIS JULIAN	7	0,051
989	MANUEL ALBERTO	7	0,051
990	MARCO AURELIO	7	0,051
991	MARCOS JOSE	7	0,051
992	MIGUEL CARLOS	7	0,051
993	MIGUEL RAFAEL	7	0,051
994	OSCAR LUIS	7	0,051
995	PABLO JAVIER	7	0,051
996	PABLO MANUEL	7	0,051
997	PASCUAL FRANCISCO	7	0,051
998	PASCUAL JESUS	7	0,051
999	PASCUAL RAMON	7	0,051
1000	RAFAEL ALBERTO	7	0,051
1001	RAMON CARLOS	7	0,051
1002	RAMON JESUS	7	0,051
1003	RICARDO RAMON	7	0,051
1004	SALVADOR ANGEL	7	0,051
1005	SALVADOR TOMAS	7	0,051
1006	SANTIAGO RAMON	7	0,051
1007	SECUNDINO	7	0,051
1008	SEGISMUNDO	7	0,051
1009	TRINITARIO	7	0,051
1010	VICENT MIQUEL	7	0,051
1011	VICENT XAVIER	7	0,051
1012	VICENTE ALFREDO	7	0,051
1013	VICENTE DAMIAN	7	0,051
1014	VICENTE EUGENIO	7	0,051
1015	VICENTE LORENZO	7	0,051
1016	VICTORINO	7	0,051
1017	VIRGINIO	7	0,051
1018	ALBERTO ENRIQUE	6	0,044
1019	ALEJANDRO MANUEL	6	0,044
1020	ALEXIS	6	0,044
1021	ALFONSO LUIS	6	0,044
1022	ALFREDO MANUEL	6	0,044
1023	AMANCIO	6	0,044
1024	ANDRES HIBERNON	6	0,044
1025	ANTONIO ALFONSO	6	0,044
1026	ANTONIO ANDRES	6	0,044
1027	ANTONIO EMILIO	6	0,044
1028	ANTONIO ERNESTO	6	0,044
1029	ANTONIO JORGE	6	0,044
1030	BRAULIO	6	0,044
1031	CARLOS EMILIO	6	0,044
1032	CARLOS JUAN	6	0,044
1033	CELEDONIO	6	0,044
1034	CESAR FRANCISCO	6	0,044
1035	CESAR JESUS	6	0,044
1036	CESAR RAMON	6	0,044
1037	DANIEL ANTONIO	6	0,044
1038	DANIEL SALVADOR	6	0,044
1039	DAVID FRANCISCO	6	0,044
1040	DIEGO MIGUEL	6	0,044
1041	DIEGO VICENTE	6	0,044
1042	DOMINGO MIGUEL	6	0,044
1043	DOROTEO	6	0,044
1044	ELIAS JOSE	6	0,044
1045	EMILIO RAMON	6	0,044
1046	EMILIO SALVADOR	6	0,044
1047	ENRIQUE RAFAEL	6	0,044
1048	ERNESTO MANUEL	6	0,044
1049	ERNESTO MIGUEL	6	0,044
1050	ESTEBAN JOSE	6	0,044
1051	FEDERICO JAVIER	6	0,044
1052	FELIPE JAVIER	6	0,044
1053	FELIX FRANCISCO	6	0,044
1054	FERNANDO ENRIQUE	6	0,044
1055	FERNANDO MARIA	6	0,044
1056	FRANCISCO CRISTOBAL	6	0,044
1057	FRANCISCO ESTEBAN	6	0,044
1058	FRANCISCO FELIPE	6	0,044
1059	FRANCISCO GERARDO	6	0,044
1060	FRANCISCO MATIAS	6	0,044
1061	GILBERTO	6	0,044
1062	GUILLERMO ANTONIO	6	0,044
1063	GUSTAVO ADOLFO	6	0,044
1064	IGNACIO JESUS	6	0,044
1065	IÑIGO	6	0,044
1066	ISIDRO JAVIER	6	0,044
1067	JAIME ANDRES	6	0,044
1068	JAIME ENRIQUE	6	0,044
1069	JAIME LUIS	6	0,044
1070	JAIME RAMON	6	0,044
1071	JAIME SALVADOR	6	0,044
1072	JAVIER ANDRES	6	0,044
1073	JAVIER JUAN	6	0,044
1074	JAVIER RAMON	6	0,044
1075	JESUS EMILIO	6	0,044
1076	JOAN ENRIC	6	0,044
1077	JOAQUIN PEDRO	6	0,044
1078	JORGE FERNANDO	6	0,044
1079	JORGE RAFAEL	6	0,044
1080	JOSE GERARDO	6	0,044
1081	JOSE LEANDRO	6	0,044
1082	JOSE MATEO	6	0,044
1083	JOSE NICOLAS	6	0,044
1084	JOSEP CARLES	6	0,044
1085	JOSEP SALVADOR	6	0,044
1086	JUAN ELIAS	6	0,044
1087	JUAN FELIPE	6	0,044
1088	JUAN LUCAS	6	0,044
1089	JUAN VALENTIN	6	0,044
1090	JULIO RAMON	6	0,044
1091	LORENZO JAVIER	6	0,044
1092	LUIS ANDRES	6	0,044
1093	LUIS GABRIEL	6	0,044
1094	LUIS MARIANO	6	0,044
1095	LUIS RAFAEL	6	0,044
1096	MANUEL DOMINGO	6	0,044
1097	MANUEL PASCUAL	6	0,044
1098	MANUEL RICARDO	6	0,044
1099	MARCOS VICENTE	6	0,044
1100	MARIANO VICENTE	6	0,044
1101	MARTIN JOSE	6	0,044
1102	MIGUEL RAMON	6	0,044
1103	NAZARIO	6	0,044
1104	NEMESIO	6	0,044
1105	PASCUAL ANTONIO	6	0,044
1106	PASCUAL ENRIQUE	6	0,044
1107	PASQUAL	6	0,044
1108	PEDRO CARLOS	6	0,044
1109	RAFAEL JOAQUIN	6	0,044
1110	RAFAEL JORGE	6	0,044
1111	RAFAEL PASCUAL	6	0,044
1112	RAFAEL SANTIAGO	6	0,044
1113	RICARDO JESUS	6	0,044
1114	RICARDO LUIS	6	0,044
1115	SALVADOR FERNANDO	6	0,044
1116	SERGIO ANTONIO	6	0,044
1117	SERGIO FRANCISCO	6	0,044
1118	VALERO	6	0,044
1119	VICENT FRANCESC	6	0,044
1120	VICENTE ALEJANDRO	6	0,044
1121	VICENTE BERNARDO	6	0,044
1122	VICENTE ESTEBAN	6	0,044
1123	VICENTE GASPAR	6	0,044
1124	VICENTE JORGE	6	0,044
1125	VICENTE MARCOS	6	0,044
1126	AGUSTIN MANUEL	5	0,037
1127	AGUSTIN VICENTE	5	0,037
1128	ALBERTO JUAN	5	0,037
1129	ALBERTO MIGUEL	5	0,037
1130	ALBERTO TOMAS	5	0,037
1131	ALBERTO VICENTE	5	0,037
1132	ALEJANDRO JESUS	5	0,037
1133	ALEJANDRO LUIS	5	0,037
1134	ALEJANDRO VICENTE	5	0,037
1135	ALFONSO CARLOS	5	0,037
1136	ALFONSO FRANCISCO	5	0,037
1137	ALFONSO MARIA	5	0,037
1138	ALFONSO MIGUEL	5	0,037
1139	ALFREDO LUIS	5	0,037
1140	ALVARO JOSE	5	0,037
1141	AMABLE	5	0,037
1142	AMBROSIO	5	0,037
1143	ANDRES ANTONIO	5	0,037
1144	ANDRES RAMON	5	0,037
1145	ANGEL ANDRES	5	0,037
1146	ANGEL CARLOS	5	0,037
1147	ANGEL ENRIQUE	5	0,037
1148	ANGEL GABRIEL	5	0,037
1149	ANGEL PEDRO	5	0,037
1150	ANIBAL	5	0,037
1151	ANTONIO ANGEL	5	0,037
1152	ARGIMIRO	5	0,037
1153	ARMANDO VICENTE	5	0,037
1154	ARTEMIO	5	0,037
1155	ARTURO JAVIER	5	0,037
1156	AURELIO JOSE	5	0,037
1157	BLAS MANUEL	5	0,037
1158	CARLOS DAVID	5	0,037
1159	CARLOS GUSTAVO	5	0,037
1160	CARLOS RAMON	5	0,037
1161	CARLOS TOMAS	5	0,037
1162	CASIANO	5	0,037
1163	CESAR LUIS	5	0,037
1164	CESAR MANUEL	5	0,037
1165	CIRILO	5	0,037
1166	CLAUDIO ANTONIO	5	0,037
1167	CRISTIAN	5	0,037
1168	DAMASO	5	0,037
1169	DAVID VICENTE	5	0,037
1170	DIEGO FRANCISCO	5	0,037
1171	DOMINGO MANUEL	5	0,037
1172	EMETERIO	5	0,037
1173	EMILI JOSEP	5	0,037
1174	EMILIO ENRIQUE	5	0,037
1175	ENRIC XAVIER	5	0,037
1176	ENRIQUE EDUARDO	5	0,037
1177	EUGENIO JAVIER	5	0,037
1178	FELIP	5	0,037
1179	FELIX ANTONIO	5	0,037
1180	FRANCISCO ALFREDO	5	0,037
1181	FRANCISCO DAMIAN	5	0,037
1182	FRANCISCO EUGENIO	5	0,037
1183	FRANCISCO GERMAN	5	0,037
1184	FRANCISCO MARIA	5	0,037
1185	FRANCISCO ROBERTO	5	0,037
1186	GREGORIO JESUS	5	0,037
1187	HERNAN	5	0,037
1188	IGNACIO CARLOS	5	0,037
1189	IGNACIO LUIS	5	0,037
1190	IGNACIO RAMON	5	0,037
1191	IGNASI	5	0,037
1192	ISIDRE	5	0,037
1193	JAIME RAFAEL	5	0,037
1194	JESUS ALBERTO	5	0,037
1195	JESUS GABRIEL	5	0,037
1196	JESUS JUAN	5	0,037
1197	JORGE ANDRES	5	0,037
1198	JORGE CARLOS	5	0,037
1199	JOSE ADRIAN	5	0,037
1200	JOSE ALVARO	5	0,037
1201	JOSE CANDIDO	5	0,037
1202	JOSE CESAR	5	0,037
1203	JOSE CLEMENTE	5	0,037
1204	JOSE EUSEBIO	5	0,037
1205	JOSE HERMINIO	5	0,037
1206	JOSE LUCAS	5	0,037
1207	JOSE MARCELO	5	0,037
1208	JOSE MARCIAL	5	0,037
1209	JOSE MAURICIO	5	0,037
1210	JOSE MODESTO	5	0,037
1211	JOSEP FERRAN	5	0,037
1212	JOSEP IGNASI	5	0,037
1213	JOSEP JOAN	5	0,037
1214	JUAN ADOLFO	5	0,037
1215	JUAN ERNESTO	5	0,037
1216	JUAN MATA	5	0,037
1217	JUAN MAURICIO	5	0,037
1218	JUAN SERGIO	5	0,037
1219	JULIO ALBERTO	5	0,037
1220	JULIO FERNANDO	5	0,037
1221	JULIO SALVADOR	5	0,037
1222	LADISLAO	5	0,037
1223	LEOPOLDO JOSE	5	0,037
1224	LUIS ALEJANDRO	5	0,037
1225	LUIS DANIEL	5	0,037
1226	LUIS EDUARDO	5	0,037
1227	LUIS JESUS	5	0,037
1228	LUIS JOAQUIN	5	0,037
1229	LUIS PEDRO	5	0,037
1230	LUIS ROBERTO	5	0,037
1231	MANUEL AGUSTIN	5	0,037
1232	MANUEL CRISTOBAL	5	0,037
1233	MANUEL TOMAS	5	0,037
1234	MARCELLI	5	0,037
1235	MARIANO SALVADOR	5	0,037
1236	MARIO ANTONIO	5	0,037
1237	MIGUEL ALFONSO	5	0,037
1238	MIGUEL ARTURO	5	0,037
1239	MIGUEL EDUARDO	5	0,037
1240	MIGUEL PEDRO	5	0,037
1241	MIGUEL RICARDO	5	0,037
1242	MIGUEL SANTIAGO	5	0,037
1243	MIGUEL TOMAS	5	0,037
1244	NATALIO	5	0,037
1245	ORLANDO	5	0,037
1246	OSCAR VICENTE	5	0,037
1247	PABLO JESUS	5	0,037
1248	PABLO LUIS	5	0,037
1249	PABLO MIGUEL	5	0,037
1250	PASCUAL ANDRES	5	0,037
1251	PASCUAL ANGEL	5	0,037
1252	PAULO	5	0,037
1253	PEDRO ESTEBAN	5	0,037
1254	PEDRO IGNACIO	5	0,037
1255	PEDRO MARIA	5	0,037
1256	PEDRO SALVADOR	5	0,037
1257	POMPILIO	5	0,037
1258	QUINTIN	5	0,037
1259	RAFAEL ALFONSO	5	0,037
1260	RAFAEL DAVID	5	0,037
1261	RAFAEL DOMINGO	5	0,037
1262	RAFAEL TOMAS	5	0,037
1263	RAFAEL VICTOR	5	0,037
1264	RAMON JUAN	5	0,037
1265	REGINO	5	0,037
1266	RICARDO ANDRES	5	0,037
1267	RICARDO ANGEL	5	0,037
1268	RICARDO TOMAS	5	0,037
1269	ROGELIO ANTONIO	5	0,037
1270	ROGER	5	0,037
1271	SALVADOR JOAQUIN	5	0,037
1272	SALVADOR RAFAEL	5	0,037
1273	SANTIAGO FRANCISCO	5	0,037
1274	SANTIAGO JAVIER	5	0,037
1275	SANTIAGO MIGUEL	5	0,037
1276	SERGIO VICENTE	5	0,037
1277	SILVIO	5	0,037
1278	SIXTO	5	0,037
1279	TIMOTEO	5	0,037
1280	VALENTIN JOSE	5	0,037
1281	VICENT JOAN	5	0,037
1282	VICENTE FELIPE	5	0,037
1283	VICENTE OSCAR	5	0,037
1284	VICENTE PABLO	5	0,037
1285	VICENTE ROBERTO	5	0,037
1286	VICTOR MIGUEL	5	0,037

NOTAS
0) Sólo se muestran los nombres cuya frecuencia es mayor o igual a 20 para el total nacional. Para las provincias/décadas seleccionadas se exige además una frecuencia de al menos 5. Por esta razón, la frecuencia total para algunos nombres puede no ser igual a la suma de las provincias o décadas que se muestran.  
1) Datos procedentes del Censo anual de población a fecha 01/01/2024
2) (*) Edad media de las personas que tienen ese nombre a nivel nacional.
